Date,Open,High,Low,Close,Adj Close,Volume
2000-04-20,4.417142,4.455428,4.180857,4.245571,4.047851,180345200
2000-04-24,4.107142,4.303571,4.098285,4.303571,4.103150,110882800
2000-04-25,4.361428,4.598285,4.359428,4.582714,4.369293,97790000
2000-04-26,4.522857,4.571428,4.285714,4.429128,4.222859,91414400
2000-04-27,4.185714,4.535714,4.165178,4.526785,4.315969,80575600
2000-04-28,4.540000,4.553571,4.332714,4.430857,4.224508,62134800
2000-05-01,4.460000,4.468857,4.352714,4.439857,4.233090,56518000
2000-05-02,4.401428,4.509000,4.196428,4.209857,4.013801,59063200
2000-05-03,4.248571,4.330428,3.986714,4.109428,3.918049,122449600
2000-05-04,4.111428,4.116142,3.948714,3.953142,3.769041,99873200
2000-05-05,3.957142,4.098285,3.924107,4.033482,3.845640,71019200
2000-05-08,4.002857,4.060285,3.928571,3.933142,3.749972,46205600
2000-05-09,3.940000,3.973285,3.745571,3.765714,3.590342,81757200
2000-05-10,3.715714,3.750000,3.526857,3.547000,3.381813,133753200
2000-05-11,3.620000,3.723285,3.535714,3.672000,3.500992,124849200
2000-05-12,3.785714,3.946428,3.741142,3.843857,3.664845,76720000
2000-05-15,3.858571,3.859428,3.576000,3.607142,3.439154,169719200
2000-05-16,3.732857,3.895142,3.669714,3.774571,3.598787,110098800
2000-05-17,3.701428,3.703142,3.584857,3.620571,3.451959,99523200
2000-05-18,3.678571,3.747857,3.593750,3.598214,3.430643,93444400
2000-05-19,3.544285,3.544714,3.334857,3.357142,3.200797,185124800
2000-05-22,3.348285,3.348285,3.071428,3.212053,3.062465,188904800
2000-05-23,3.232857,3.334857,3.058142,3.064857,2.922124,129323600
2000-05-24,3.078571,3.205428,2.964285,3.131714,2.985867,169565200
2000-05-25,3.161428,3.309142,3.071428,3.116142,2.971021,101684800
2000-05-26,3.142857,3.209857,3.044714,3.084857,2.941193,45281600
2000-05-30,3.130000,3.147428,2.919714,3.127285,2.981646,178211600
2000-05-31,3.102857,3.259000,2.993428,3.000000,2.860287,108343200
2000-06-01,2.920000,3.198714,2.870535,3.187500,3.039055,225932000
2000-06-02,3.348571,3.562571,3.178571,3.305803,3.151849,198212000
2000-06-05,3.332857,3.401857,3.203125,3.256696,3.105028,80917200
2000-06-06,3.284285,3.455428,3.225571,3.317000,3.162524,131364800
2000-06-07,3.344285,3.464285,3.272428,3.448714,3.288105,84173600
2000-06-08,3.487142,3.517857,3.326000,3.386285,3.228583,59556000
2000-06-09,3.455714,3.497857,3.370535,3.410714,3.251875,63086800
2000-06-12,3.441428,3.444285,3.245571,3.256714,3.105046,72354800
2000-06-13,3.257142,3.381714,3.149571,3.375000,3.217824,87794000
2000-06-14,3.381428,3.437571,3.218857,3.230000,3.079576,69020000
2000-06-15,3.258571,3.334857,3.178571,3.299142,3.145498,62143200
2000-06-16,3.340000,3.348285,3.180857,3.256714,3.105046,75835200
2000-06-19,3.234285,3.495571,3.207714,3.451000,3.290285,98137200
2000-06-20,3.518571,3.712142,3.513428,3.616142,3.447736,125333600
2000-06-21,3.607142,4.067000,3.593750,3.977678,3.792434,122120600
2000-06-22,3.982857,4.116142,3.826000,3.839285,3.660487,116820200
2000-06-23,3.841428,3.901857,3.629571,3.692000,3.520061,51237200
2000-06-26,3.750000,3.910714,3.723285,3.866142,3.686092,46293800
2000-06-27,3.841428,3.964285,3.687571,3.696428,3.524282,50863400
2000-06-28,3.808571,3.955428,3.678571,3.888392,3.707306,71545600
2000-06-29,3.790000,3.852714,3.647428,3.660714,3.490231,50814400
2000-06-30,3.772857,3.924142,3.687500,3.709821,3.537052,79899400
2000-07-03,3.724285,3.879571,3.723285,3.808142,3.630793,17693200
2000-07-05,3.804285,3.942000,3.625000,3.687571,3.515839,66208800
2000-07-06,3.750000,3.781285,3.544714,3.701000,3.528641,77378000
2000-07-07,3.757142,3.915285,3.723285,3.888428,3.707341,65893800
2000-07-10,3.864285,4.160714,3.839285,4.080428,3.890400,99446200
2000-07-11,4.071428,4.232142,3.959857,4.067000,3.877597,89412400
2000-07-12,4.151428,4.209857,4.026857,4.205428,4.009578,56302400
2000-07-13,4.178571,4.330428,3.910714,4.035714,3.847768,111388200
2000-07-14,4.080000,4.214285,4.062571,4.120571,3.928674,47262600
2000-07-17,4.161428,4.201000,4.080428,4.165285,3.971304,64862000
2000-07-18,4.183035,4.205357,3.785714,3.821428,3.643461,79172800
2000-07-19,3.941428,4.058142,3.696428,3.763428,3.588162,114347800
2000-07-20,3.928571,4.076000,3.866142,3.937571,3.754195,116267200
2000-07-21,3.881428,3.973285,3.781285,3.826000,3.647820,49046200
2000-07-24,3.754285,3.776857,3.392857,3.477714,3.315754,102898600
2000-07-25,3.594285,3.616142,3.504571,3.576000,3.409462,52883600
2000-07-26,3.560000,3.660714,3.517857,3.576000,3.409462,51164400
2000-07-27,3.571428,3.803571,3.562571,3.714285,3.541307,73714200
2000-07-28,3.734285,3.750000,3.348214,3.450892,3.290181,59488800
2000-07-31,3.511428,3.687571,3.482142,3.629571,3.460539,38726800
2000-08-01,3.594285,3.654000,3.517857,3.522428,3.358386,33622400
2000-08-02,3.500000,3.567000,3.370571,3.375000,3.217824,40577600
2000-08-03,3.254285,3.433142,3.160714,3.424107,3.264644,84968800
2000-08-04,3.534285,3.660714,3.308035,3.383928,3.226336,65647400
2000-08-07,3.420000,3.504571,3.370571,3.424142,3.264677,46837000
2000-08-08,3.424285,3.428571,3.308142,3.339285,3.183772,44139200
2000-08-09,3.438571,3.459857,3.375000,3.392857,3.234849,94907400
2000-08-10,3.428571,3.459857,3.384000,3.397428,3.239207,62927200
2000-08-11,3.345714,3.428571,3.254571,3.406285,3.247652,59505600
2000-08-14,3.400000,3.406285,3.308142,3.361714,3.205157,39165000
2000-08-15,3.375714,3.424142,3.321428,3.334857,3.179550,28546000
2000-08-16,3.343750,3.500000,3.343750,3.464285,3.302951,35714000
2000-08-17,3.455714,3.745571,3.451000,3.674142,3.503035,67725000
2000-08-18,3.670000,3.701000,3.562571,3.571428,3.405103,47542600
2000-08-21,3.590000,3.683142,3.544714,3.607142,3.439154,33609800
2000-08-22,3.617142,3.772428,3.598285,3.692000,3.520061,69200600
2000-08-23,3.677142,3.910714,3.647428,3.879571,3.698896,59215800
2000-08-24,3.904285,4.044714,3.812571,4.006714,3.820118,77670600
2000-08-25,4.035714,4.107142,4.026857,4.058142,3.869151,83615000
2000-08-28,4.090000,4.214285,4.076000,4.147428,3.954279,89751200
2000-08-29,4.134285,4.245571,4.120571,4.227714,4.030826,66756200
2000-08-30,4.214285,4.285714,4.192000,4.250000,4.052073,71348200
2000-08-31,4.212857,4.392857,4.209857,4.352714,4.150006,104893600
2000-09-01,4.380000,4.544714,4.366142,4.531285,4.320260,64218000
2000-09-05,4.475714,4.580428,4.446428,4.459857,4.252158,74649400
2000-09-06,4.384285,4.455428,4.125000,4.174142,3.979749,88845400
2000-09-07,4.224285,4.468857,4.160714,4.428571,4.222329,54359200
2000-09-08,4.401857,4.401857,4.178571,4.205428,4.009578,48871200
2000-09-11,4.191428,4.312571,4.151857,4.174142,3.979749,46838400
2000-09-12,4.095714,4.290285,4.071428,4.125000,3.932895,46998000
2000-09-13,4.054285,4.250000,4.053571,4.142857,3.949922,76472200
2000-09-14,4.182857,4.259000,4.058142,4.060285,3.871195,106621200
2000-09-15,4.125714,4.156285,3.875000,3.944285,3.760596,98480200
2000-09-18,3.947142,4.339285,3.933142,4.332571,4.130799,106080800
2000-09-19,4.268571,4.321428,4.183142,4.281285,4.081902,67824400
2000-09-20,4.242857,4.388428,4.183142,4.359428,4.156404,56841400
2000-09-21,4.178571,4.259000,3.946428,4.049142,3.860570,124166000
2000-09-22,3.594285,3.745571,3.571428,3.727714,3.554111,181655600
2000-09-25,3.768571,3.964285,3.718857,3.821428,3.643461,108833200
2000-09-26,3.808571,3.910714,3.669714,3.674142,3.503035,72725800
2000-09-27,3.697142,3.767857,3.446428,3.495571,3.332780,100248400
2000-09-28,3.522857,3.843750,3.437571,3.821428,3.643461,188867000
2000-09-29,2.014285,2.071428,1.812571,1.839285,1.753628,1853772256
2000-10-02,1.892857,1.910714,1.678571,1.732142,1.651475,606159400
2000-10-03,1.781428,1.785714,1.584857,1.593857,1.519630,509320000
2000-10-04,1.598571,1.696428,1.562571,1.687571,1.608980,365867600
2000-10-05,1.678571,1.750000,1.571428,1.576000,1.502605,218185800
2000-10-06,1.621428,1.638428,1.500000,1.584857,1.511049,153160000
2000-10-09,1.615714,1.634000,1.508928,1.553571,1.481220,149391200
2000-10-10,1.544285,1.602714,1.464285,1.491142,1.421698,172650800
2000-10-11,1.437142,1.500000,1.366142,1.401857,1.336571,298300800
2000-10-12,1.450000,1.486714,1.392857,1.428571,1.362042,297348800
2000-10-13,1.447142,1.580428,1.428571,1.576000,1.502605,311533600
2000-10-16,1.592857,1.660714,1.526857,1.535714,1.464195,205032800
2000-10-17,1.550000,1.567000,1.406285,1.437571,1.370622,149793000
2000-10-18,1.388571,1.504571,1.339285,1.437500,1.370555,208566400
2000-10-19,1.368571,1.415285,1.308035,1.352678,1.289683,376681200
2000-10-20,1.361428,1.455428,1.352714,1.392857,1.327990,197559600
2000-10-23,1.428571,1.468857,1.388392,1.455357,1.387580,137823000
2000-10-24,1.478571,1.491142,1.343750,1.348214,1.285427,201112800
2000-10-25,1.361428,1.370571,1.317000,1.321428,1.259889,165957400
2000-10-26,1.342857,1.348285,1.250000,1.321428,1.259889,180192600
2000-10-27,1.348571,1.370571,1.276857,1.326000,1.264248,185978800
2000-10-30,1.365714,1.424142,1.339285,1.379571,1.315324,159742800
2000-10-31,1.411428,1.446428,1.375000,1.397428,1.332349,220672200
2000-11-01,1.388571,1.491142,1.388428,1.464285,1.396092,143613400
2000-11-02,1.508571,1.602714,1.504571,1.593857,1.519630,147571200
2000-11-03,1.642857,1.642857,1.566964,1.589285,1.515271,128955400
2000-11-06,1.602857,1.616142,1.491142,1.531285,1.459972,98313600
2000-11-07,1.535714,1.558142,1.486714,1.522428,1.451527,75453000
2000-11-08,1.527142,1.531285,1.415285,1.433142,1.366400,105483000
2000-11-09,1.420000,1.464285,1.361714,1.442000,1.374845,119120400
2000-11-10,1.381428,1.419714,1.361714,1.361714,1.298298,105462000
2000-11-13,1.340000,1.428571,1.303571,1.384000,1.319546,107920400
2000-11-14,1.424285,1.464285,1.397428,1.446428,1.379066,102183200
2000-11-15,1.431428,1.442000,1.375000,1.419714,1.353596,70548800
2000-11-16,1.392857,1.415285,1.348285,1.357142,1.293939,59694600
2000-11-17,1.371428,1.375000,1.303571,1.321428,1.259889,111276200
2000-11-20,1.328571,1.392857,1.303571,1.325892,1.264144,101981600
2000-11-21,1.371428,1.392857,1.339285,1.343750,1.281170,75488000
2000-11-22,1.342857,1.366142,1.312571,1.321428,1.259889,70057400
2000-11-24,1.345714,1.392857,1.343857,1.379571,1.315324,40215000
2000-11-27,1.420000,1.424142,1.321428,1.334857,1.272692,64374800
2000-11-28,1.335714,1.357142,1.281285,1.288000,1.228017,67233600
2000-11-29,1.292857,1.308142,1.232142,1.254571,1.196145,120905400
2000-11-30,1.192857,1.214285,1.151785,1.178571,1.123684,202409200
2000-12-01,1.214285,1.250000,1.201000,1.218857,1.162094,96426400
2000-12-04,1.227714,1.227714,1.174142,1.192000,1.136488,92757000
2000-12-05,1.210000,1.245571,1.169714,1.214285,1.157735,135735600
2000-12-06,1.045714,1.071428,1.000000,1.022321,0.974711,343620200
2000-12-07,1.031428,1.062571,1.000000,1.022428,0.974813,100717400
2000-12-08,1.058571,1.093857,1.031285,1.076000,1.025890,108859800
2000-12-11,1.084285,1.098285,1.062500,1.084821,1.034300,83127800
2000-12-12,1.090000,1.142857,1.071428,1.098285,1.047137,96510400
2000-12-13,1.111428,1.111714,1.062571,1.071428,1.021531,86212000
2000-12-14,1.072857,1.089285,1.031285,1.031285,0.983257,65597000
2000-12-15,1.040000,1.049142,1.000000,1.004571,0.957787,113761200
2000-12-18,1.040000,1.044714,0.995535,1.017857,0.970455,81452000
2000-12-19,1.027142,1.089285,1.000000,1.000000,0.953429,93387000
2000-12-20,0.984285,1.044714,0.973285,1.026857,0.979036,141211000
2000-12-21,1.018571,1.071428,0.991142,1.004571,0.957787,91586600
2000-12-22,1.010000,1.071428,1.009000,1.071428,1.021531,79521400
2000-12-26,1.062857,1.071428,1.017857,1.049142,1.000283,54055400
2000-12-27,1.024285,1.058142,1.013392,1.058035,1.008761,81366600
2000-12-28,1.027142,1.067000,1.022428,1.058142,1.008863,76211800
2000-12-29,1.048571,1.071428,1.035714,1.062571,1.013086,157483200
2001-01-02,1.062500,1.089285,1.040178,1.062500,1.013018,113078000
2001-01-03,1.035714,1.192000,1.031250,1.169642,1.115171,204268400
2001-01-04,1.294285,1.321428,1.200892,1.218750,1.161992,184849000
2001-01-05,1.210000,1.241142,1.147428,1.169714,1.115240,103077800
2001-01-08,1.210000,1.212142,1.138392,1.183035,1.127940,93427600
2001-01-09,1.200000,1.259000,1.183142,1.227714,1.170538,146739600
2001-01-10,1.192857,1.214285,1.147428,1.183142,1.128042,144499600
2001-01-11,1.161428,1.321428,1.160714,1.285714,1.225838,200271400
2001-01-12,1.277142,1.285714,1.218857,1.227714,1.170538,105691600
2001-01-16,1.245714,1.303571,1.214285,1.223285,1.166316,75969600
2001-01-17,1.254500,1.254500,1.178571,1.200892,1.144966,210359800
2001-01-18,1.271428,1.339285,1.258928,1.334821,1.272658,306752600
2001-01-19,1.388571,1.397428,1.334857,1.392857,1.327990,194019000
2001-01-22,1.361428,1.401857,1.316964,1.375000,1.310965,129836000
2001-01-23,1.378571,1.495571,1.361714,1.464285,1.396092,219433200
2001-01-24,1.472857,1.477714,1.464285,1.468750,1.400349,28000
2001-01-25,1.468785,1.468785,1.410714,1.424107,1.357785,122427200
2001-01-26,1.392857,1.415285,1.361714,1.397428,1.332349,120458800
2001-01-29,1.397428,1.553571,1.397428,1.549142,1.476997,213537800
2001-01-30,1.540000,1.571428,1.491142,1.553571,1.481220,173031600
2001-01-31,1.535714,1.607142,1.531285,1.544714,1.472776,182519400
2001-02-01,1.478571,1.535714,1.464285,1.508928,1.438656,92776600
2001-02-02,1.508571,1.567000,1.464285,1.473285,1.404673,106825600
2001-02-05,1.464285,1.468857,1.410714,1.442000,1.374845,81531800
2001-02-06,1.440000,1.531285,1.428571,1.509000,1.438725,115613400
2001-02-07,1.475714,1.491142,1.415285,1.482142,1.413118,97745200
2001-02-08,1.468571,1.504571,1.442000,1.482142,1.413118,150851400
2001-02-09,1.464285,1.486714,1.334857,1.366142,1.302520,147235200
2001-02-12,1.361428,1.428571,1.343857,1.406285,1.340793,68517400
2001-02-13,1.424285,1.459857,1.357142,1.366071,1.302452,58272200
2001-02-14,1.371428,1.401857,1.321428,1.392857,1.327990,75941600
2001-02-15,1.407142,1.468857,1.406285,1.433142,1.366400,77819000
2001-02-16,1.357142,1.392857,1.339285,1.357142,1.293939,64310400
2001-02-20,1.371428,1.388428,1.299142,1.308142,1.247221,77284200
2001-02-21,1.304285,1.424142,1.303571,1.348285,1.285494,97335000
2001-02-22,1.312500,1.383928,1.285714,1.303571,1.242863,107188200
2001-02-23,1.330000,1.348285,1.303571,1.343857,1.281273,73400600
2001-02-26,1.361428,1.406285,1.326000,1.392857,1.327990,51528400
2001-02-27,1.377142,1.388428,1.334857,1.384000,1.319546,72497600
2001-02-28,1.384285,1.388428,1.294714,1.303571,1.242863,125393800
2001-03-01,1.271428,1.339285,1.227714,1.339285,1.276914,82597200
2001-03-02,1.307142,1.459857,1.303571,1.375000,1.310965,101308200
2001-03-05,1.384285,1.464285,1.366142,1.455428,1.387647,80992800
2001-03-06,1.480000,1.576000,1.477714,1.535714,1.464195,182928200
2001-03-07,1.521428,1.544714,1.482142,1.517857,1.447169,104795600
2001-03-08,1.478571,1.509000,1.459857,1.486714,1.417477,50075200
2001-03-09,1.472857,1.477714,1.428571,1.446428,1.379066,74739000
2001-03-12,1.407142,1.419714,1.294714,1.330428,1.268469,97578600
2001-03-13,1.348571,1.397428,1.299142,1.397428,1.332349,110775000
2001-03-14,1.321428,1.464285,1.316964,1.459821,1.391836,119443800
2001-03-15,1.491428,1.526857,1.406285,1.406285,1.340793,131035800
2001-03-16,1.357142,1.451000,1.348285,1.401857,1.336571,115592400
2001-03-19,1.411428,1.473285,1.392857,1.468857,1.400451,88776800
2001-03-20,1.480000,1.495571,1.406285,1.406285,1.340793,124723200
2001-03-21,1.412857,1.491142,1.384000,1.437571,1.370622,92447600
2001-03-22,1.455714,1.553571,1.442000,1.544714,1.472776,178981600
2001-03-23,1.575714,1.683142,1.571428,1.642857,1.566348,236153400
2001-03-26,1.651428,1.696428,1.509285,1.555714,1.483263,183335600
2001-03-27,1.567142,1.646428,1.564285,1.633571,1.557494,135272200
2001-03-28,1.577142,1.607142,1.535714,1.583571,1.509823,145929000
2001-03-29,1.555714,1.675000,1.535714,1.609285,1.534339,151706800
2001-03-30,1.610000,1.622857,1.524285,1.576428,1.503012,99134000
2001-04-02,1.578571,1.618571,1.528571,1.542142,1.470323,84876400
2001-04-03,1.525714,1.528571,1.437857,1.445714,1.378386,91984200
2001-04-04,1.411428,1.446428,1.339285,1.392857,1.327990,168282800
2001-04-05,1.471428,1.607142,1.428571,1.490714,1.421290,110308800
2001-04-06,1.485714,1.502857,1.421428,1.470714,1.402222,80939600
2001-04-09,1.478571,1.524285,1.432857,1.467142,1.398816,65625000
2001-04-10,1.492857,1.621357,1.492857,1.621357,1.545849,114343600
2001-04-11,1.641428,1.642857,1.520000,1.557142,1.484625,83293000
2001-04-12,1.530000,1.644285,1.510714,1.601428,1.526848,74564000
2001-04-16,1.578571,1.600000,1.490000,1.531428,1.460108,71201200
2001-04-17,1.514285,1.515000,1.400000,1.457142,1.389282,169495200
2001-04-18,1.540000,1.720000,1.505714,1.624285,1.548641,258844600
2001-04-19,1.824285,1.839285,1.685714,1.837142,1.751585,462235200
2001-04-20,1.781428,1.830714,1.757142,1.788571,1.705276,172074000
2001-04-23,1.788214,1.825714,1.714285,1.725000,1.644665,138227600
2001-04-24,1.737142,1.785714,1.679285,1.716428,1.636493,94080000
2001-04-25,1.728571,1.775714,1.683571,1.765714,1.683483,82436200
2001-04-26,1.798571,1.864285,1.762857,1.763571,1.681440,199197600
2001-04-27,1.800000,1.877857,1.767857,1.871428,1.784274,115680600
2001-04-30,1.907142,1.937142,1.776428,1.820714,1.735922,123517800
2001-05-01,1.814285,1.892857,1.814285,1.892857,1.804706,106829800
2001-05-02,1.881428,1.907142,1.840000,1.899285,1.810834,91828800
2001-05-03,1.875000,1.875000,1.782928,1.875000,1.787680,75392800
2001-05-04,1.731428,1.846428,1.711428,1.839285,1.753628,69855800
2001-05-07,1.830000,1.840000,1.774285,1.782857,1.699828,68867400
2001-05-08,1.811428,1.817857,1.710714,1.755000,1.673268,78621200
2001-05-09,1.724285,1.753571,1.690714,1.712857,1.633088,81032000
2001-05-10,1.728571,1.750000,1.639285,1.642857,1.566348,71692600
2001-05-11,1.644285,1.677857,1.625714,1.632142,1.556132,50521800
2001-05-14,1.634285,1.691428,1.625000,1.663571,1.586097,77242200
2001-05-15,1.670000,1.775000,1.645714,1.655714,1.578606,58998800
2001-05-16,1.661428,1.750000,1.632142,1.721428,1.641260,80110800
2001-05-17,1.730000,1.737857,1.660714,1.682142,1.603804,82621000
2001-05-18,1.668571,1.688571,1.651428,1.680714,1.602442,39690000
2001-05-21,1.687142,1.707857,1.646428,1.682857,1.604486,115581200
2001-05-22,1.714285,1.723571,1.671428,1.682142,1.603804,95942000
2001-05-23,1.696428,1.696428,1.659285,1.696428,1.617424,70301000
2001-05-24,1.664285,1.664285,1.615714,1.657142,1.579968,67481400
2001-05-25,1.657142,1.663571,1.607142,1.625714,1.550003,39540200
2001-05-29,1.594285,1.607142,1.486428,1.533571,1.462151,127314600
2001-05-30,1.482857,1.482857,1.378571,1.412857,1.347059,190456000
2001-05-31,1.414357,1.445714,1.414357,1.445714,1.378386,110726000
2001-06-01,1.437142,1.506428,1.427142,1.492142,1.422652,113857800
2001-06-04,1.505714,1.507857,1.461428,1.475714,1.406989,69967800
2001-06-05,1.485714,1.507142,1.453571,1.495714,1.426058,117745600
2001-06-06,1.495000,1.495000,1.452142,1.480714,1.411756,55602400
2001-06-07,1.478571,1.550000,1.460714,1.547142,1.475090,80715600
2001-06-08,1.545714,1.546428,1.479285,1.522857,1.451936,85233400
2001-06-11,1.502857,1.505000,1.425000,1.431428,1.364765,71313200
2001-06-12,1.412857,1.477857,1.411428,1.450714,1.383154,75880000
2001-06-13,1.530000,1.552142,1.432857,1.462142,1.394049,127454600
2001-06-14,1.431428,1.460714,1.412142,1.420000,1.353870,73089800
2001-06-15,1.435714,1.482142,1.382142,1.460000,1.392007,112632800
2001-06-18,1.457142,1.489285,1.428571,1.452142,1.384515,86472400
2001-06-19,1.490000,1.528571,1.429285,1.442142,1.374980,80183600
2001-06-20,1.428571,1.560714,1.427142,1.547857,1.475772,107553600
2001-06-21,1.538571,1.642857,1.507142,1.606428,1.531615,80960600
2001-06-22,1.605714,1.642857,1.554285,1.590000,1.515952,71506400
2001-06-25,1.607142,1.714285,1.603571,1.713571,1.633769,109809000
2001-06-26,1.667142,1.697857,1.643571,1.696428,1.617424,68145000
2001-06-27,1.701428,1.714285,1.607142,1.667142,1.589502,88503800
2001-06-28,1.645714,1.707857,1.638571,1.681428,1.603122,87032400
2001-06-29,1.690000,1.792857,1.657142,1.660714,1.583373,147373800
2001-07-02,1.688571,1.730714,1.652857,1.707142,1.627639,57015000
2001-07-03,1.680000,1.727142,1.678571,1.702857,1.623554,28135800
2001-07-05,1.685714,1.697857,1.643571,1.656428,1.579287,37907800
2001-07-06,1.625714,1.640000,1.551428,1.573571,1.500289,75047000
2001-07-09,1.578571,1.642857,1.548571,1.621428,1.545917,84366800
2001-07-10,1.640000,1.647857,1.488571,1.510000,1.439678,97391000
2001-07-11,1.510000,1.610714,1.500000,1.610000,1.535022,117339600
2001-07-12,1.664285,1.772142,1.664285,1.740000,1.658967,153197800
2001-07-13,1.722857,1.786428,1.702857,1.775000,1.692337,113528800
2001-07-16,1.777142,1.792857,1.707857,1.711428,1.631725,69249600
2001-07-17,1.712857,1.801428,1.643571,1.792857,1.709362,149818200
2001-07-18,1.555714,1.627142,1.458571,1.485000,1.415842,281415400
2001-07-19,1.515714,1.530000,1.410714,1.425714,1.359318,215143600
2001-07-20,1.407142,1.432857,1.392142,1.427142,1.360679,110458600
2001-07-23,1.435714,1.464285,1.393571,1.395714,1.330714,60145400
2001-07-24,1.384285,1.422857,1.337857,1.363571,1.300068,86780400
2001-07-25,1.365714,1.378571,1.283571,1.319285,1.257845,110580400
2001-07-26,1.320000,1.342857,1.275000,1.327857,1.266018,92365000
2001-07-27,1.340000,1.375000,1.321428,1.354285,1.291215,83518400
2001-07-30,1.365714,1.382857,1.322142,1.352142,1.289172,60802000
2001-07-31,1.377142,1.387142,1.322142,1.342142,1.279638,58350600
2001-08-01,1.358571,1.412857,1.353571,1.361428,1.298025,75031600
2001-08-02,1.402857,1.419285,1.375714,1.415714,1.349783,62896400
2001-08-03,1.420000,1.421428,1.357142,1.392857,1.327990,46485600
2001-08-06,1.360000,1.404285,1.357142,1.366428,1.302792,24766000
2001-08-07,1.380000,1.405000,1.355714,1.375000,1.310965,41746600
2001-08-08,1.375714,1.407142,1.324285,1.350000,1.287129,68448800
2001-08-09,1.354285,1.367857,1.337142,1.360714,1.297345,50166200
2001-08-10,1.360000,1.380000,1.327857,1.358571,1.295301,46723600
2001-08-13,1.364285,1.380714,1.340000,1.363571,1.300068,36988000
2001-08-14,1.371428,1.382857,1.333571,1.337857,1.275552,57108800
2001-08-15,1.340000,1.352857,1.300000,1.317142,1.255802,72214800
2001-08-16,1.305714,1.339285,1.283571,1.332142,1.270103,71981000
2001-08-17,1.285714,1.317857,1.285000,1.290714,1.230605,51616600
2001-08-20,1.295785,1.302857,1.294214,1.302857,1.242182,63075600
2001-08-21,1.295714,1.295714,1.264285,1.280000,1.220390,46110400
2001-08-22,1.281428,1.303571,1.257857,1.300714,1.240139,43509200
2001-08-23,1.300000,1.310000,1.255714,1.272142,1.212898,52612000
2001-08-24,1.285714,1.329928,1.285714,1.329928,1.267992,72588600
2001-08-27,1.328571,1.378571,1.297142,1.351428,1.288491,43237600
2001-08-28,1.350000,1.367142,1.314285,1.314285,1.253078,42170800
2001-08-29,1.317142,1.345000,1.273571,1.273571,1.214260,59526600
2001-08-30,1.267142,1.298571,1.234285,1.273571,1.214260,91841400
2001-08-31,1.265714,1.328571,1.260714,1.325000,1.263294,54184200
2001-09-04,1.321428,1.362857,1.298571,1.303571,1.242863,87054800
2001-09-05,1.302857,1.353571,1.294285,1.325000,1.263294,89688200
2001-09-06,1.314285,1.352142,1.260714,1.265714,1.206769,69550600
2001-09-07,1.250000,1.292857,1.228571,1.234285,1.176803,60300800
2001-09-10,1.214285,1.250000,1.208571,1.240714,1.182933,77035000
2001-09-17,1.142857,1.219285,1.123571,1.213571,1.157054,113526000
2001-09-18,1.207142,1.265785,1.162785,1.265785,1.206837,81898600
2001-09-19,1.178571,1.221428,1.114285,1.215714,1.159098,93335200
2001-09-20,1.164285,1.210714,1.107142,1.120000,1.067841,101883600
2001-09-21,1.071428,1.160714,1.048571,1.123571,1.071245,142027200
2001-09-24,1.151428,1.203142,1.139285,1.175000,1.120279,72674000
2001-09-25,1.152857,1.158571,1.096428,1.110000,1.058307,93466800
2001-09-26,1.130000,1.135000,1.066428,1.082142,1.031746,122441200
2001-09-27,1.090000,1.125000,1.085714,1.107857,1.056264,79576000
2001-09-28,1.122857,1.136428,1.099285,1.107857,1.056264,90133400
2001-10-01,1.105714,1.142142,1.087857,1.110000,1.058307,51423400
2001-10-02,1.102857,1.130714,1.062857,1.075000,1.024936,58776200
2001-10-03,1.067142,1.097142,1.059285,1.070000,1.020169,169958600
2001-10-04,1.097142,1.160714,1.071428,1.134285,1.081460,100102800
2001-10-05,1.100000,1.153571,1.070714,1.152857,1.099167,85579200
2001-10-08,1.111428,1.167857,1.107142,1.157142,1.103253,51928800
2001-10-09,1.145714,1.157142,1.116428,1.142857,1.089633,43506400
2001-10-10,1.150000,1.203571,1.139285,1.201428,1.145477,76903400
2001-10-11,1.208571,1.267142,1.203571,1.267142,1.208131,82555200
2001-10-12,1.235714,1.291428,1.204285,1.286428,1.226518,71380400
2001-10-15,1.282857,1.312857,1.253571,1.285000,1.225157,79674000
2001-10-16,1.292857,1.300000,1.269285,1.286428,1.226518,50558200
2001-10-17,1.310000,1.315000,1.211428,1.213571,1.157054,68439000
2001-10-18,1.235000,1.302142,1.235000,1.302142,1.241500,153164200
2001-10-19,1.281428,1.314285,1.277142,1.307142,1.246268,41540800
2001-10-22,1.300000,1.362142,1.292142,1.358571,1.295301,97762000
2001-10-23,1.365714,1.387142,1.276428,1.295714,1.235371,171005800
2001-10-24,1.290000,1.363571,1.267857,1.353571,1.290534,93611000
2001-10-25,1.317142,1.375000,1.297142,1.370714,1.306878,63392000
2001-10-26,1.347142,1.375000,1.330000,1.333571,1.271466,69727000
2001-10-29,1.325714,1.333571,1.253571,1.259285,1.200639,59078600
2001-10-30,1.241428,1.285714,1.218571,1.257142,1.198596,69147400
2001-10-31,1.265714,1.314285,1.245714,1.254285,1.195872,67922400
2001-11-01,1.260000,1.341428,1.232142,1.327857,1.266018,78248800
2001-11-02,1.322857,1.347142,1.297142,1.326428,1.264655,48974800
2001-11-05,1.345714,1.375000,1.329285,1.362142,1.298706,58816800
2001-11-06,1.354285,1.401428,1.323571,1.397857,1.332758,78978200
2001-11-07,1.390000,1.437857,1.380857,1.399285,1.334119,88419800
